year,municipality_code,municipality_name,metric_id,metric_name,metric_domain,value,unit,source_file,source_schedule,source_variable_code,quality_status,comparability_status,formula,data_quality_note
2021,0098,Edmonton,pop,Population,A,1050945,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4811061,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
2021,0098,Edmonton,pop_growth,Annual population growth,A,0.4194,%,derived,derived,CSD 4811061,reported_value,comparable,pop[y] / pop[y-1] - 1,derived from population estimates
2021,0098,Edmonton,accumulated_surplus,Accumulated surplus,B,16562068000.0,$ nominal,2021_financial_year.xlsx,A(1)-Total,00450,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,debt_limit,Debt limit,B,5978098000.0,$ nominal,2021_financial_year.xlsx,AA(1)-Debt,05700,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,debt_service_cost,Total debt-service costs,B,335975000.0,$ nominal,2021_financial_year.xlsx,AA(1)-Debt,05730,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,debt_service_limit,Debt-service limit,B,1046167000.0,$ nominal,2021_financial_year.xlsx,AA(1)-Debt,05720,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,debt_total,Total debt,B,3546570000.0,$ nominal,2021_financial_year.xlsx,AA(1)-Debt,05710,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,equalized_assessment,Equalized assessment,C,174008696175.0,$ nominal,2021_financial_year.xlsx,EA(1)-Assessment,08260,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_culture,Culture expense,D,73453000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01540,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_fire,Fire expense,D,229504000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01220,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_parks_rec,Parks and recreation expense,D,213398000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01530,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_police,Police expense,D,499947000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01210,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_roads,"Roads, streets, walks, lighting expense",D,434726000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01290,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_total,Total expense,A,3093503000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01580,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,exp_transit,Public transit expense,D,452029000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,fte_total,Total full-time municipal positions,D,10578.0,positions,2021_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2021,0098,Edmonton,mill_rate_nonres,Non-residential general municipal mill rate,C,19.9792,mills,2021_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2021,0098,Edmonton,mill_rate_res,Residential general municipal mill rate,C,7.0109,mills,2021_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2021,0098,Edmonton,net_financial_assets,Net financial assets / net debt,B,2722982000.0,$ nominal,2021_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,net_rev_exp,Net revenue/expense,A,792129000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,property_tax,Property taxes and grants in place,C,1744361000.0,$ nominal,2021_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,rev_total,Total revenue,A,3885632000.0,$ nominal,2021_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2021,0098,Edmonton,assessment_per_capita,Assessment per capita,C,165573.551589,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2021,0098,Edmonton,debt_service_utilization,Debt-service utilization,B,32.114854,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2021,0098,Edmonton,debt_utilization,Debt utilization,B,59.32606,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2021,0098,Edmonton,exp_culture_per_capita,Culture expense per capita,D,69.892335,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2021,0098,Edmonton,exp_culture_share,Culture share of total expense,D,2.374428,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2021,0098,Edmonton,exp_fire_per_capita,Fire expense per capita,D,218.378697,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2021,0098,Edmonton,exp_fire_share,Fire share of total expense,D,7.418903,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2021,0098,Edmonton,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,203.053442,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
2021,0098,Edmonton,exp_parks_rec_share,Parks & recreation share of total expense,D,6.898264,%,derived,derived,exp_parks_rec/exp_total,reported_value,comparable,exp_parks_rec / exp_total,
2021,0098,Edmonton,exp_per_capita,Expense per capita,A,2943.544144,$ nominal / person,derived,derived,exp_total/pop,reported_value,comparable,exp_total / pop,nominal inputs
2021,0098,Edmonton,exp_police_per_capita,Police expense per capita,D,475.711859,$ nominal / person,derived,derived,exp_police/pop,reported_value,comparable,exp_police / pop,nominal inputs
2021,0098,Edmonton,exp_police_share,Police share of total expense,D,16.161193,%,derived,derived,exp_police/exp_total,reported_value,comparable,exp_police / exp_total,
2021,0098,Edmonton,exp_roads_per_capita,Roads expense per capita,D,413.652475,$ nominal / person,derived,derived,exp_roads/pop,reported_value,comparable,exp_roads / pop,nominal inputs
2021,0098,Edmonton,exp_roads_share,Roads share of total expense,D,14.052871,%,derived,derived,exp_roads/exp_total,reported_value,comparable,exp_roads / exp_total,
2021,0098,Edmonton,exp_transit_per_capita,Transit expense per capita,D,430.116704,$ nominal / person,derived,derived,exp_transit/pop,reported_value,comparable,exp_transit / pop,nominal inputs
2021,0098,Edmonton,exp_transit_share,Transit share of total expense,D,14.612205,%,derived,derived,exp_transit/exp_total,reported_value,comparable,exp_transit / exp_total,
2021,0098,Edmonton,fte_per_1000,"FTE per 1,000 residents",D,10.065227,"per 1,000 residents",derived,derived,fte_total/pop,reported_value,comparable,fte_total / (pop / 1000),
2021,0098,Edmonton,rev_per_capita,Revenue per capita,A,3697.274358,$ nominal / person,derived,derived,rev_total/pop,reported_value,comparable,rev_total / pop,nominal inputs
2021,0098,Edmonton,accumulated_surplus_real2025,Accumulated surplus (constant 2025 $),B,19102398590.756863,$ constant 2025,derived,derived,accumulated_surplus x CPI2025/CPI2021,reported_value,display_only_context,accumulated_surplus × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,debt_limit_real2025,Debt limit (constant 2025 $),B,6895033326.188881,$ constant 2025,derived,derived,debt_limit x CPI2025/CPI2021,reported_value,display_only_context,debt_limit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,debt_service_cost_real2025,Total debt-service costs (constant 2025 $),B,387507669.122572,$ constant 2025,derived,derived,debt_service_cost x CPI2025/CPI2021,reported_value,display_only_context,debt_service_cost × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,debt_service_limit_real2025,Debt-service limit (constant 2025 $),B,1206630659.075686,$ constant 2025,derived,derived,debt_service_limit x CPI2025/CPI2021,reported_value,display_only_context,debt_service_limit × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,debt_total_real2025,Total debt (constant 2025 $),B,4090551600.803751,$ constant 2025,derived,derived,debt_total x CPI2025/CPI2021,reported_value,display_only_context,debt_total × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,equalized_assessment_real2025,Equalized assessment (constant 2025 $),C,200698576566.20895,$ constant 2025,derived,derived,equalized_assessment x CPI2025/CPI2021,reported_value,display_only_context,equalized_assessment × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,exp_culture_real2025,Culture expense (constant 2025 $),D,84719401.205626,$ constant 2025,derived,derived,exp_culture x CPI2025/CPI2021,reported_value,display_only_context,exp_culture × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
2021,0098,Edmonton,exp_fire_real2025,Fire expense (constant 2025 $),D,264705886.135298,$ constant 2025,derived,derived,exp_fire x CPI2025/CPI2021,reported_value,display_only_context,exp_fire × (CPI_2025 / CPI_year),"deflated with StatCan 18-10-0005-01, All-items Alberta annual CPI (2002=100: 149.3 → 172.2), base 2025 — display-only context, owner-approved 2026-07-18; signals evaluate nominal values under rules v1.2"
